player_id,mu,sigma_sq,firstName,lastName,sigma,con_rating
8468636,1502.7336564817488,2800.7582311736087,Greg,Zanon,52.92219034746775,1396.8892757868132
8462225,1502.6133276703583,2800.8853751466286,Filip,Kuba,52.92339156881982,1396.7665445327186
8460561,1502.461660442884,2795.011541028094,Sheldon,Souray,52.867868701396446,1396.7259230400912
8460577,1502.8195140904677,2816.3581199388755,Milan,Hejduk,53.069370826672476,1396.6807724371226
8470672,1502.4275505578944,2796.861694822872,Ryan,O'Byrne,52.8853637107931,1396.6568231363083
8470273,1502.8321524800795,2820.872361439451,Ian,White,53.11188531241808,1396.6083818552434
8469581,1502.5518577476444,2806.0078390551726,Kyle,Wellwood,52.971764545417706,1396.608328656809
8465042,1502.5590874374757,2806.947457439193,Toni,Lydman,52.98063285238477,1396.597821732706
8458590,1502.7065870239694,2817.584089201991,Mike,Knuble,53.08092019927679,1396.5447466254159
8462077,1502.213392478713,2797.8931896432287,Jochen,Hecht,52.89511498846778,1396.4231625017776
8473526,1502.1860550714641,2802.0532921556373,Peter,Mueller,52.934424452860895,1396.3172061657424
8459053,1502.2655963164395,2809.093334963759,Adrian,Aucoin,53.000880511211875,1396.2638352940157
8465050,1502.4408858765844,2819.9460012153745,Eric,Belanger,53.103163759001916,1396.2345583585807
8464967,1502.2944868141426,2813.3195505504636,Marty,Reasoner,53.040734822874235,1396.2130171683941
8470192,1501.9569047563723,2799.2935780593143,Steve,Eminger,52.908350740306716,1396.140203275759
8470283,1502.1335981564516,2815.561844535485,Tim,Brent,53.06186808373302,1396.0098619889857
8470774,1501.992902644797,2808.1718683292884,Bruno,Gervais,52.99218686117123,1396.0085289224544
8459687,1502.004051173718,2815.7120745263264,Scott,Nichol,53.06328367643984,1395.8774838208383
8471234,1502.031749681762,2818.710093849144,Wojtek,Wolski,53.09152563120732,1395.8486984193473
8458938,1502.2000675663564,2829.058261510606,Roman,Hamrlik,53.18889227564911,1395.8222830150582
8468704,1502.0646465899574,2824.5272786367213,Antti,Miettinen,53.14628188910981,1395.7720828117378
8470137,1502.034518191562,2824.441075827789,Joni,Pitkanen,53.145470887252365,1395.7435764170573
8469474,1501.6066316483398,2804.2317716428806,Colby,Armstrong,52.954997607807336,1395.6966364327252
8469765,1501.919385492222,2821.1001813126304,Marc-Andre,Bergeron,53.114029985613314,1395.6913255209954
8468520,1501.942310353851,2823.3892723660406,Kurtis,Foster,53.13557445220707,1395.671161449437
8465200,1502.177870902081,2838.613197366536,Tomas,Kaberle,53.27863734524876,1395.6205962115835
8468695,1501.7741112186723,2817.765359901575,Matthew,Lombardi,53.082627665758736,1395.6088558871547
8465122,1502.1528573584405,2841.2338397975936,Brett,Clark,53.303225416456684,1395.5464065255271
8471402,1501.556025268439,2810.4978126909973,Lennart,Petrell,53.01412842526978,1395.5277684178996
8473484,1501.6267769250228,2814.5663976797646,Kaspars,Daugavins,53.05248719598134,1395.52180253306
8467580,1501.615602424908,2814.5919595845944,Mark,Eaton,53.05272810689941,1395.5101462111093
8471807,1501.8820888534945,2829.0910655856264,Tom,Wandell,53.18920064811678,1395.503687557261
8459514,1501.7808793227694,2827.796630797093,Jamal,Mayers,53.177031045340364,1395.4268172320885
8471670,1501.530832010987,2815.8023273597614,Guillaume,Latendresse,53.06413409601406,1395.402563818959
8466398,1501.8329567612382,2832.7588616578455,Tom,Kostopoulos,53.22366824691667,1395.3856202674049
8474121,1501.5574289872554,2818.978342226761,Colton,Gillies,53.094051853543455,1395.3693252801686
8459457,1501.9841935158177,2846.1558650939132,Jamie,Langenbrunner,53.34937548925866,1395.2854425373002
8474705,1501.3138978812187,2813.569422142751,Mark,Olver,53.04309023937756,1395.2277174024637
8471683,1501.4669065309101,2824.5380899577326,Brian,Lee,53.1463836018758,1395.1741393271586
8473734,1501.2857245821376,2818.0534006974867,Tim,Wallace,53.08534073261173,1395.1150431169142
8476834,1501.0517997189165,2806.5457206239407,Roman,Cervenka,52.976841361333925,1395.0981169962488
8473610,1501.0150477853215,2808.5705362720582,Bobby,Sanguinetti,52.995948300526315,1395.023151184269
8473568,1501.591476852022,2841.128919031956,Andreas,Nodl,53.302241219595594,1394.9869944128309
8474518,1501.1102383475884,2816.9799037035104,Davis,Drewiske,53.07522872021853,1394.9597809071513
8470265,1501.5325742178281,2842.3919695783743,Anton,Babchuk,53.31408790909185,1394.9043983996444
8464994,1500.8788862001204,2809.7260329017554,Steve,Begin,53.00684892447159,1394.8651883511773
8474666,1501.1245615423015,2823.4235328541404,David,Ullstrom,53.13589683871103,1394.8527678648795
8462033,1500.893199236973,2811.823204899807,Wade,Redden,53.02662731967598,1394.839944597621
8467478,1501.0872501901117,2828.18338159142,Kent,Huskins,53.18066736692405,1394.7259154562637
8459454,1501.0860914743112,2829.227609047307,Jay,Pandolfo,53.190484196398394,1394.7051230815143
8474719,1500.9619201915289,2823.353999542557,Teemu,Hartikainen,53.13524253772215,1394.6914351160844
8471521,1501.0448893725131,2832.796597631811,Brad,Staubitz,53.22402274942971,1394.5968438736536
